Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20090301T0000Z,4688253,61,9000
20090306T0000Z,4700933,76,8996
20090311T0000Z,4713427,59,9154,um-atmos.exe,73981337,202,9017.8,63%,12.1T,48%,61.2M,782.8G,823.1G,461.0M,/projects,701.7G,883.6G,3.9k,3.9k,19,214.8k,0,188.8k,0,0,0,0,0,0
20090316T0000Z,4733186,176,9109
20090321T0000Z,4746488,42,9107,um-atmos.exe,74035945,202,9043.0,63%,12.1T,48%,61.4M,784.9G,823.2G,463.7M,/projects,701.7G,883.7G,3.9k,3.9k,19,214.8k,0,188.8k,0,0,0,0,0,0
20090326T0000Z,4759687,78,9279
20090401T0000Z,4771497,64,9024
20090406T0000Z,4785573,51,9062
20090411T0000Z,4800319,68,9011
20090416T0000Z,4814210,63,9021
20090421T0000Z,4828426,57,9013
20090426T0000Z,4841329,54,9422
20090501T0000Z,4856458,80,9142
20090506T0000Z,4870961,313,9177
20090511T0000Z,4883913,64,9133
20090516T0000Z,4897776,80,9104,um-atmos.exe,74250581,202,9049.1,63%,12.1T,48%,61.4M,782.4G,823.2G,459.0M,/projects,701.7G,883.7G,3.8k,3.8k,3,214.8k,0,188.4k,0,0,0,0,0,0
20090521T0000Z,4910697,1105,9116
20090526T0000Z,4925183,60,9339
20090601T0000Z,4938501,54,9097
20090606T0000Z,4952011,66,9081
20090611T0000Z,4964316,49,9086
20090616T0000Z,4978478,66,9058
20090601T0000Z,5136353,426377,8975
20090601T0000Z,5975432,85,8875
20090606T0000Z,5982689,4936,9227
20090611T0000Z,5999255,7054,9119
20090616T0000Z,6022061,52,9131,um-atmos.exe,76008396,202,9077.7,63%,12.1T,48%,61.7M,781.8G,822.9G,461.2M,/projects,701.7G,883.3G,3.8k,3.8k,1,214.7k,0,188.3k,0,0,0,0,0,0
20090621T0000Z,6032730,68,9248
20090601T0000Z,6088576,31,8978
20090606T0000Z,6100640,60,9132
20090611T0000Z,6112821,59,9003
20090616T0000Z,6123992,2585,8963
20090621T0000Z,6136511,55,9078
20090301T0000Z,6167217,58312,8897
20090306T0000Z,6240002,41302,9066
20090311T0000Z,6304153,10855,8970
20090316T0000Z,6327581,60,8913
20090321T0000Z,6338645,49,8994
20090326T0000Z,6349701,49,9378
20090401T0000Z,6362018,50,9128
20090406T0000Z,6374149,55,9107
20090411T0000Z,6386912,92,8980
20090416T0000Z,6399996,51,8991
20090421T0000Z,6411008,58,8982
20090426T0000Z,6421099,48,9310
20090501T0000Z,6430504,55,9038
20090506T0000Z,6440932,59,8939
20090511T0000Z,6451085,971,9433
20090516T0000Z,6461126,610,8933
20090521T0000Z,6469638,156,8870
20090526T0000Z,6478069,1031,9149
20090601T0000Z,6487527,59,8910
20090606T0000Z,6492863,18,8935
20090611T0000Z,6500711,13471,9034
20090616T0000Z,6513718,408,9008
20090621T0000Z,6524596,244701,9028
20090626T0000Z,6808021,83,9314
20090701T0000Z,6820403,59,8990
20090706T0000Z,6833467,55,9059
20090711T0000Z,6846770,61,9181,um-atmos.exe,77076972,202,9123.2,63%,12.1T,48%,62.0M,781.5G,823.1G,463.6M,/projects,701.7G,883.6G,3.9k,3.9k,19,214.8k,0,188.8k,0,0,0,0,0,0
20090716T0000Z,6860556,43,9103,um-atmos.exe,77093512,202,9039.7,63%,12.1T,48%,61.4M,782.9G,822.1G,459.9M,/projects,701.7G,882.5G,3.8k,3.8k,3,214.5k,0,188.4k,0,0,0,0,0,0
20090721T0000Z,6872858,57,9079
20090726T0000Z,6884452,63,9379,um-atmos.exe,77125382,202,9323.4,65%,12.1T,48%,63.3M,783.0G,1008.9G,473.0M,/projects,701.7G,1.1T,3.8k,3.8k,3,262.3k,0,188.4k,0,0,0,0,0,0
20090801T0000Z,6896004,5349,9006
20090806T0000Z,6937093,466,9110
20090811T0000Z,6948972,38490,9141
20090816T0000Z,7009906,6933,9133
20090821T0000Z,7033442,62,9085
20090826T0000Z,7045126,113,9466
20090901T0000Z,7059436,92,9142
20090906T0000Z,7073641,61,9148
20090911T0000Z,7087624,63,9150
20090916T0000Z,7101847,90,9056,um-atmos.exe,77414823,202,8997.9,62%,12.1T,48%,61.2M,784.5G,823.3G,461.9M,/projects,701.7G,883.8G,3.8k,3.8k,3,214.8k,0,188.4k,0,0,0,0,0,0
